City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode,,
BALTIMORE,,36 inch bins,HOWDEN TYPE,,,9/30/17,150,160,150,160,MARYLAND,,med-lge,ORANGE,,,,,,,,N,,,
BALTIMORE,,24 inch bins,HOWDEN WHITE TYPE,,,9/23/17,160,180,160,180,MARYLAND,,med,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,HOWDEN WHITE TYPE,,,9/30/17,180,180,180,180,MARYLAND,,med,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,6/3/17,380,380,380,380,,,xlge,,,,,,,,,E,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,6/10/17,380,380,380,380,,,xlge,,,,,,,,,E,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,6/17/17,380,380,380,380,,,xlge,,,,,,,,,E,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,8/19/17,200,200,200,200,MEXICO,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,8/26/17,200,350,200,350,MEXICO,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/2/17,350,350,350,350,MEXICO,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/9/17,180,180,180,180,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/9/17,200,200,200,200,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/16/17,180,200,180,200,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/16/17,180,200,180,200,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/23/17,340,340,340,340,MARYLAND,,jbo,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/23/17,240,250,240,250,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/23/17,200,200,200,200,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/30/17,340,340,340,340,MARYLAND,,jbo,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/30/17,240,250,240,250,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,CINDERELLA,,,9/30/17,180,200,180,200,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,8/12/17,29,29,29,29,COSTA RICA,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,8/12/17,29,29,29,29,MEXICO,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,8/19/17,28,29,28,29,COSTA RICA,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,8/26/17,28,29,28,29,COSTA RICA,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,8/26/17,29,29,29,29,FLORIDA,,med,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,9/2/17,29,29,29,29,FLORIDA,,med,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,9/9/17,15,15,15,15,VIRGINIA,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,9/16/17,24,24,24,24,MEXICO,,lge,,,,,,,,,N,,,
BALTIMORE,,50 lb sacks,CINDERELLA,,,9/16/17,15,15,15,15,VIRGINIA,,lge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,9/24/16,250,260,250,260,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,9/24/16,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/1/16,250,260,250,260,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/1/16,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/8/16,235,260,235,260,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/8/16,250,260,250,260,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/15/16,235,250,235,250,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/22/16,230,240,230,240,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/29/16,220,240,220,230,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,10/29/16,230,230,230,230,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/5/16,200,230,200,230,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/5/16,200,230,200,230,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/12/16,200,200,200,200,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/19/16,200,200,200,200,MARYLAND,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/19/16,200,230,200,230,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,FAIRYTALE,,,11/26/16,210,210,210,210,VIRGINIA,,xlge,,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/24/16,15,15,15,15,DELAWARE,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/24/16,18,18,18,18,DELAWARE,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/1/16,18,18,18,18,DELAWARE,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/1/16,17,17,17,17,OHIO,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/8/16,15,15,15,15,DELAWARE,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/8/16,18,18,18,18,DELAWARE,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/8/16,17,17,17,17,OHIO,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/8/16,17,18.5,17,18.5,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/16,15,15,15,15,DELAWARE,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/16,17,17,17,17,OHIO,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/15/16,17,18.5,17,18.5,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/16,15,15,15,15,DELAWARE,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/16,17,17,17,17,OHIO,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/22/16,17,18.5,17,18.5,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/16,15,15,15,15,DELAWARE,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/16,16,17,16,17,OHIO,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,10/29/16,16,18,16,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/16/17,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/23/17,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/23/17,18,18,18,18,MARYLAND,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/23/17,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/30/17,16,16,16,16,DELAWARE,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,1 1/9 bushel cartons,PIE TYPE,,,9/30/17,16,16,16,16,PENNSYLVANIA,,med,ORANGE,,,,,,,,N,,,
BALTIMORE,,24 inch bins,PIE TYPE,,,9/24/16,160,160,160,160,VIRGINIA,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,24 inch bins,PIE TYPE,,,9/23/17,200,200,200,200,MARYLAND,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,24 inch bins,PIE TYPE,,,9/30/17,190,200,190,200,MARYLAND,,sml,ORANGE,,,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,9/24/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,9/24/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,9/24/16,50,60,50,60,VIRGINIA,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/1/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/1/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/1/16,50,60,50,60,VIRGINIA,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,50,60,50,60,MARYLAND,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,50,60,50,60,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,50,60,50,60,VIRGINIA,,,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/8/16,50,60,50,60,VIRGINIA,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/16,50,60,50,60,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/16,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/16,40,60,40,60,MARYLAND,,med,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/15/16,50,60,50,60,VIRGINIA,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/16,50,60,50,60,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/16,40,60,40,60,MARYLAND,,lge,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/22/16,50,60,50,60,VIRGINIA,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/29/16,50,60,50,60,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,10/29/16,50,60,50,60,VIRGINIA,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,9/23/17,50,50,50,50,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,BIG MACK TYPE,,,9/30/17,50,50,50,50,MARYLAND,,jbo,WHITE,,EACH,,,,,,N,,,
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,9/16/17,160,240,160,240,MARYLAND,,,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,9/23/17,240,240,240,240,MARYLAND,,,,,,,,,,,N,,,
BALTIMORE,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,9/30/17,240,240,240,240,MARYLAND,,,,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,9/24/16,18,18,18,18,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,9/24/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/1/16,18,18,18,18,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/1/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/1/16,17,17,17,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/8/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/8/16,15,18,15,18,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/8/16,16,17,16,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/8/16,16,18,16,18,VIRGINIA,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/16,16,17,16,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/15/16,16,18,16,18,VIRGINIA,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/16,16,17,16,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/22/16,16,18,16,18,VIRGINIA,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/16,15,17,15,17,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/16,15,15,15,15,MARYLAND,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/16,16,17,16,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,10/29/16,16,18,16,18,VIRGINIA,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,11/5/16,16,17,16,17,OHIO,,sml,WHITE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,,,9/16/17,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,,,9/23/17,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,,,9/23/17,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,,,9/30/17,18,18,18,18,MARYLAND,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,,,9/30/17,18,18,18,18,PENNSYLVANIA,,,ORANGE,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,9/24/16,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/1/16,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,,,
BALTIMORE,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,10/8/16,15,15,15,15,MARYLAND,,sml,,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,9/24/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,9/24/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,9/24/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,9/24/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/1/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/1/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/1/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/1/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/8/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/8/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/8/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/8/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/15/16,140,145,140,145,ALABAMA,,med,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/15/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/15/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/15/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/15/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/22/16,140,145,140,145,ALABAMA,,med,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/22/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/22/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/22/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/22/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/29/16,140,145,140,145,ALABAMA,,med,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/29/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/29/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/29/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,10/29/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,11/5/16,140,145,140,145,ALABAMA,,med,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,11/5/16,140,154.75,140,154.75,MICHIGAN,,jbo,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,11/5/16,145,154.75,145,154.75,MICHIGAN,,xlge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,11/5/16,150,154.75,150,154.75,MICHIGAN,,med-lge,ORANGE,,,,,,,,N,,,
ATLANTA,,24 inch bins,HOWDEN TYPE,,,11/5/16,150,150,150,150,MICHIGAN,,sml,ORANGE,,,,,,,,N,,,
ATLANTA,,36 inch bins,HOWDEN TYPE,,,9/30/17,150,150,150,150,CANADA,,med,ORANGE,,,,,,,,N,,,
ATLANTA,,36 inch bins,HOWDEN TYPE,,,9/30/17,140,145,140,145,MICHIGAN,,lge,ORANGE,,,,,,,,N,,,
ATLANTA,,36 inch bins,HOWDEN TYPE,,,9/30/17,140,140,140,140,TENNESSEE,,lge,ORANGE,,,,,,,,N,,,
ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,11/5/16,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,,,
ATLANTA,,1 1/9 bushel cartons,PIE TYPE,,,11/12/16,14.5,15,14.5,15,MICHIGAN,,sml,,,,,,,,,N,,,
