"MATHTOT","PR50M","LOWINC","PERASIAN","PERBLACK","PERHISP","PERMINTE","AVYRSEXP","AVSALK","PERSPENK","PTRATIO","PCTAF","PCTCHRT","PCTYRRND","PERMINTE_AVYRSEXP","PERMINTE_AVSAL","AVYRSEXP_AVSAL","PERSPEN_PTRATIO","PERSPEN_PCTAF","PTRATIO_PCTAF","PERMINTE_AVYRSEXP_AVSAL","PERSPEN_PTRATIO_PCTAF"
377.000000,204.000000,20.259790,0.485745,0.802534,5.976769,2.439024,15.309490,51.31163,4.025593,24.822920,36.194030,0.000000,91.666670,37.340214,125.15030,785.5549,99.92697,145.70243,898.4415,1915.9872,3616.7599
69.000000,31.000000,42.668270,2.836879,0.945627,23.877070,10.638300,11.839620,55.99032,5.151626,17.912090,24.444440,0.000000,0.000000,125.953429,595.64182,662.9041,92.27639,125.92861,437.8510,7052.1728,2255.6446
1092.000000,601.000000,33.129230,6.305412,2.766154,12.866160,6.172840,14.601440,58.55860,4.004401,22.730080,49.655170,4.347826,26.086960,90.132353,361.47287,855.0399,91.02036,198.83921,1128.6660,5278.0244,4519.6312
115.000000,64.000000,29.392970,1.071155,0.765111,9.716909,4.477612,14.045270,53.77230,4.518034,21.185060,51.020410,0.000000,0.000000,62.889269,240.77150,755.2465,95.71482,230.51195,1080.8704,3381.7007,4883.4094
139.000000,51.000000,52.993130,6.217371,0.332226,38.728050,7.619048,14.173950,50.69512,4.114065,20.411360,23.275860,0.000000,0.000000,107.992005,386.24855,718.5501,83.97366,95.75840,475.0920,5474.6677,1954.5592
449.000000,220.000000,35.088360,0.829217,0.388144,4.622442,4.135338,14.302210,55.27874,4.148228,21.919470,25.000000,23.076920,15.384620,59.144472,228.59627,790.6081,90.92696,103.70570,547.9868,3269.4319,2273.1740
309.000000,151.000000,37.204410,0.569948,1.113990,6.321244,5.357143,13.602470,50.66849,3.975448,24.869180,22.978720,0.000000,8.333333,72.870377,271.43835,689.2166,98.86613,91.35071,571.4619,3692.2320,2271.8172
116.000000,36.000000,54.268290,0.549786,0.549786,40.745270,7.407407,14.871050,52.53700,4.205362,19.445110,36.283190,0.000000,0.000000,110.155920,389.16294,781.2804,81.77373,152.58395,705.5306,5787.2616,2967.0117
81.000000,15.000000,65.823970,0.264085,3.873239,58.890850,6.557377,10.926520,46.29179,4.469798,19.525480,37.931030,0.000000,0.000000,71.649311,303.55272,505.8082,87.27495,169.54404,740.6216,3316.7749,3310.4288
66.000000,5.000000,78.540770,1.282051,0.000000,78.418800,20.833330,11.477880,49.26719,3.893337,21.123110,19.230770,0.000000,0.000000,239.122462,1026.39963,565.4829,82.23939,74.87187,406.2137,11780.8918,1581.5267
1259.000000,541.000000,30.075530,3.626196,10.503860,20.944310,8.665750,13.691080,62.34120,4.011390,23.889050,23.854450,0.000000,72.222220,118.643477,540.23325,853.5184,95.82830,95.68950,569.8601,7396.3767,2285.9313
190.000000,86.000000,28.246010,6.893424,19.818590,16.780050,12.745100,15.915550,59.17653,4.225738,22.183790,18.000000,0.000000,0.000000,202.845276,754.21079,941.8270,93.74288,76.06328,399.3082,12003.6796,1687.3719
322.000000,142.000000,22.333750,2.523732,3.310952,14.031030,10.309280,16.156860,59.23072,4.114418,21.743320,34.426230,0.000000,0.000000,166.565594,610.62608,956.9825,89.46111,141.64390,748.5405,9865.8000,3079.8087
2394.000000,1365.000000,22.624650,7.697888,4.902207,16.776880,9.421586,15.323680,57.12858,3.928696,22.141620,37.638380,0.000000,0.000000,144.373369,538.24183,875.4201,86.98769,147.86975,833.3747,8247.8456,3274.0759
648.000000,201.000000,51.784930,4.598930,27.796790,35.101600,30.024810,15.974890,58.78893,4.049181,22.873000,85.111660,0.000000,8.333333,479.643037,1765.12645,939.1467,92.61692,344.63252,1946.7590,28197.7009,7882.7796
1949.000000,585.000000,51.238480,13.020240,35.101180,25.527030,25.826880,17.189770,62.66410,4.347936,22.870500,36.500000,0.000000,8.474576,443.958127,1618.41819,1077.1815,99.43947,158.69966,834.7733,27820.2365,3629.5407
1417.000000,1247.000000,1.895322,9.925228,1.633719,4.276349,4.503464,15.923690,59.97694,4.035189,23.346870,50.745030,0.000000,0.000000,71.711765,270.10399,955.0542,94.20903,204.76579,1184.7376,4301.0522,4780.6402
403.000000,165.000000,42.511430,6.252442,0.410317,10.179760,8.076923,14.709480,58.23381,4.733280,20.673640,15.503880,0.000000,0.000000,118.807337,470.35000,856.5891,97.85413,73.38421,320.5216,6918.6039,1517.1186
329.000000,135.000000,45.423440,1.501194,0.904128,26.270900,5.338078,14.357030,55.74014,4.323754,21.534580,86.722000,0.000000,0.000000,76.638946,297.54522,800.2629,93.11023,374.96459,1867.5218,4271.8656,8074.7051
193.000000,106.000000,30.169650,0.797373,0.515948,2.251407,1.904762,14.232330,51.82237,4.030978,21.472950,32.456140,0.000000,0.000000,27.109201,98.70928,737.5531,86.55699,130.82999,696.9291,1404.8631,2809.3058
2267.000000,1496.000000,23.433370,11.750650,2.871447,19.031010,15.944160,11.878900,53.15807,4.242702,22.705170,40.506330,0.000000,0.000000,189.399082,847.56077,631.4594,96.33127,171.85629,919.7031,10068.0897,3902.0262
272.000000,68.000000,57.922400,0.871731,0.647572,68.742220,18.934910,11.197870,61.08544,4.258425,24.478600,14.835160,0.000000,0.000000,212.030661,1156.64731,684.0268,104.24028,63.17442,363.1439,12951.9862,1546.4213
144.000000,55.000000,60.599080,7.196613,0.846660,72.342430,24.761900,11.836320,51.53734,3.807790,21.070040,38.793100,0.000000,0.000000,293.089772,1276.16246,610.0124,80.23029,147.71598,817.3722,15105.0672,3112.3816
5018.000000,1455.000000,62.019770,19.651770,11.315660,45.239620,23.404850,14.679960,61.09530,4.685643,22.259730,27.475590,0.000000,31.111110,343.582262,1429.92633,896.8766,104.30115,128.74081,611.5992,20991.2614,2865.7356
196.000000,84.000000,35.603390,2.518757,0.375134,67.738480,7.913669,15.345160,54.70222,6.836694,21.144350,41.578950,71.428570,0.000000,121.436517,432.89526,839.4143,144.55745,284.26256,879.1599,6642.8471,6010.5470
617.000000,136.000000,63.171320,1.406250,0.600962,71.358170,16.791980,14.461490,55.18478,4.478657,22.256520,16.786570,0.000000,6.250000,242.837051,926.66172,798.0541,99.67932,75.18129,373.6106,13400.9092,1673.2739
64.000000,6.000000,72.916670,1.238739,0.563063,70.045050,3.921569,11.557630,39.72835,3.899132,18.236510,13.043480,0.000000,0.000000,45.324044,155.79747,459.1656,71.10656,50.85825,237.8676,1800.6495,927.4770
189.000000,21.000000,91.604840,0.214362,0.107181,98.821000,62.184870,11.927540,55.52729,4.223126,21.686540,13.385830,0.000000,40.000000,741.712524,3452.95731,662.3040,91.58499,56.53005,290.2923,41185.2864,1225.9411
552.000000,132.000000,57.002490,4.322917,0.585938,70.664060,23.480660,14.004430,52.15526,4.382061,21.711530,23.023260,0.000000,0.000000,328.833259,1224.63993,730.4047,95.14125,100.88933,499.8702,17150.3841,2190.4617
290.000000,78.000000,69.645200,3.972303,1.020408,76.712830,27.600000,13.011880,53.53164,4.180037,22.501030,14.691940,0.000000,0.000000,359.127888,1477.47326,696.5473,94.05514,61.41285,330.5838,19224.7048,1381.8524
146.000000,16.000000,87.837180,0.405405,1.216216,90.450450,32.407410,10.375610,51.40056,4.317728,20.490570,30.851060,0.000000,0.000000,336.246647,1665.75902,533.3122,88.47271,133.20649,632.1558,17283.2660,2729.4768
585.000000,211.000000,49.250840,10.152990,7.874184,42.323740,16.539440,10.080900,54.56874,4.006118,22.591740,37.666670,0.000000,76.923080,166.732441,902.53640,550.1020,90.50518,150.89712,850.9556,9098.3792,3409.0286
274.000000,82.000000,69.498070,5.350028,0.313034,70.432560,22.641510,12.323140,54.54601,4.283101,22.154240,40.000000,0.000000,60.000000,279.014498,1235.00403,672.1781,94.88885,171.32404,886.1696,15219.1276,3795.5539
155.000000,16.000000,87.777250,0.533463,0.581959,97.769160,40.000000,12.207530,60.30318,3.933777,25.637500,47.169810,0.000000,0.000000,488.301200,2412.12720,736.1529,100.85221,185.55551,1209.3160,29446.1152,4757.1795
144.000000,35.000000,86.545990,1.713710,0.201613,92.237900,26.086960,14.580660,62.75826,5.242800,21.721130,19.178080,0.000000,0.000000,380.365094,1637.17222,915.0569,113.87954,100.54684,416.5696,23871.0515,2183.9909
143.000000,90.000000,21.604680,0.540541,0.291060,7.484407,1.526718,17.112420,62.52282,5.879966,19.485120,26.373630,0.000000,0.000000,26.125840,95.45471,1069.9168,114.57184,155.07605,513.8933,1633.4612,3021.6754
67.000000,23.000000,64.850750,0.667111,3.068712,64.509670,14.925370,11.369180,47.73257,3.511900,21.488720,10.666670,0.000000,0.000000,169.689218,712.42627,542.6802,75.46624,37.46028,229.2131,8099.7025,804.9734
138.000000,76.000000,53.125000,21.752270,0.906344,20.745220,4.651163,15.736080,60.02066,4.325154,24.481130,47.115380,0.000000,0.000000,73.191073,279.16587,944.4899,105.88466,203.78127,1153.4377,4392.9765,4988.7959
183.000000,73.000000,44.974660,1.348412,0.826446,33.188340,5.932203,16.253280,55.65380,4.602903,20.855380,49.193550,0.000000,0.000000,96.417756,330.14964,904.5568,95.99529,226.43314,1025.9502,5366.0145,4722.3492
88.000000,38.000000,76.321210,0.000000,0.655977,2.842566,30.000000,14.785540,65.66547,5.770566,19.649640,25.925930,0.000000,0.000000,443.566200,1969.96410,970.8994,113.38954,149.60729,509.4352,29126.9830,2939.7294
109.000000,23.000000,33.916720,0.714750,1.169591,2.988954,0.000000,15.792610,56.05594,4.427872,21.315440,44.705880,0.000000,0.000000,0.000000,0.00000,885.2696,94.38204,197.95191,952.9255,0.0000,4219.4322
59.000000,40.000000,11.716170,0.500000,0.000000,4.666667,0.000000,15.512200,54.64567,4.893857,20.321540,34.146340,0.000000,0.000000,0.000000,0.00000,847.6746,99.45071,167.10731,693.9062,0.0000,3395.8778
373.000000,67.000000,54.256670,0.518807,0.277932,80.211230,35.042740,14.956510,66.53025,4.304715,23.780750,33.898310,0.000000,0.000000,524.117091,2331.40225,995.0603,102.36935,145.92256,806.1272,34869.6411,3470.1480
506.000000,91.000000,43.954820,1.432902,0.055112,97.519980,70.099670,14.587750,67.37006,4.266618,23.571910,15.825690,0.000000,0.000000,1022.596461,4722.61897,982.7776,100.57234,67.52217,373.0417,68892.3849,1591.6266
98.000000,36.000000,74.301680,0.421941,5.555556,71.589310,40.579710,12.217090,53.51974,4.518243,20.625000,29.411760,0.000000,0.000000,495.765969,2171.81553,653.8555,93.18876,132.88948,606.6176,26533.2658,2740.8455
578.000000,133.000000,62.100080,1.554243,2.942700,82.644290,33.412890,15.206300,66.12509,4.453164,23.321390,31.302880,0.000000,0.000000,508.086429,2209.43036,1005.5180,103.85397,139.39686,730.0267,33597.2609,3250.9285
162.000000,19.000000,63.918040,0.399003,0.149626,70.473820,26.881720,11.607010,56.62257,4.245811,21.685140,32.142860,0.000000,0.000000,312.016393,1522.11207,657.2187,92.07101,136.47251,697.0224,17667.1700,2959.4255
179.000000,75.000000,39.944520,0.749229,2.688409,60.775670,24.528300,9.224783,51.16703,3.708859,20.856870,34.920630,0.000000,0.000000,226.268245,1255.04026,472.0047,77.35519,129.51569,728.3350,11577.4741,2701.2920
50.000000,4.000000,76.827900,0.000000,3.005780,31.098270,20.408160,15.318520,60.14108,5.355161,18.991770,19.354840,0.000000,0.000000,312.622807,1227.36878,921.2723,101.70399,103.64828,367.5827,18801.4733,1968.4644
170.000000,126.000000,25.588490,0.762389,0.508259,11.012280,5.454545,16.509920,59.80555,4.349222,23.450350,40.718560,0.000000,0.000000,90.054102,326.21206,987.3848,101.99078,177.09406,954.8645,5385.7351,4152.9176
550.000000,104.000000,68.643430,0.780814,1.728946,76.887900,31.818180,12.211630,58.86169,3.714920,25.990960,14.035090,0.000000,0.000000,388.551841,1872.87185,718.7972,96.55434,52.13924,364.7855,22870.8180,1355.1488
187.000000,45.000000,40.599000,1.107011,14.870850,24.538750,7.627119,15.244270,63.04220,4.572615,24.419980,32.484080,0.000000,37.500000,116.269861,480.83036,961.0323,111.66317,148.53719,793.2606,7329.9079,3627.2752
167.000000,75.000000,31.860470,2.014723,12.437040,7.477722,9.848485,15.326670,63.49800,5.767594,20.307220,32.800000,0.000000,0.000000,150.944480,625.35910,973.2129,117.12380,189.17708,666.0768,9584.6726,3841.6606
219.000000,68.000000,49.351030,1.697439,8.219178,31.983320,9.459460,13.084260,58.15920,4.284445,23.427000,15.492960,0.000000,33.333330,123.770034,550.15463,760.9701,100.37169,66.37874,362.9536,7198.3662,1555.0546
193.000000,58.000000,51.462370,0.361248,0.755337,17.766830,2.739726,14.436970,62.63310,5.763701,21.056580,17.791410,0.000000,0.000000,39.553342,171.59753,904.2322,121.36383,102.54437,374.6262,2477.3484,2159.2337
324.000000,156.000000,24.995040,0.420420,2.722723,17.397400,4.524887,14.790000,60.45509,4.308128,22.871650,29.729730,0.000000,0.000000,66.923079,273.55245,894.1308,98.53400,128.07948,679.9680,4045.8407,2929.3891
255.000000,43.000000,65.890270,0.471815,4.395332,78.917310,21.100920,14.932690,61.80390,4.139937,24.511740,14.015150,0.000000,0.000000,315.093497,1304.11915,922.8985,101.47706,58.02184,343.5357,19474.0070,1422.2162
463.000000,208.000000,32.598730,2.233486,4.799620,10.898150,5.629139,14.351020,62.45315,4.537569,22.041570,38.662790,0.000000,0.000000,80.783886,351.55746,896.2664,100.01514,175.43508,852.1886,5045.2082,3866.8645
200.000000,18.000000,81.964570,0.311527,0.233645,92.017130,31.896550,13.132460,55.36986,4.428046,22.508560,23.684210,0.000000,0.000000,418.880167,1766.10751,727.1425,99.66894,104.87477,533.0975,23193.3362,2360.5801
91.000000,47.000000,37.832020,0.358423,0.860215,13.691760,8.333333,10.381430,55.94207,4.098994,24.921740,0.000000,0.000000,0.000000,86.511913,466.18390,580.7587,102.15406,0.00000,0.0000,4839.6555,0.0000
197.000000,45.000000,64.279180,0.463822,4.050711,79.375390,17.361110,15.315450,66.40420,4.605861,22.676350,15.584420,0.000000,0.000000,265.893212,1152.85062,1017.0102,104.44412,71.77967,353.3978,17656.4260,1627.7010
161.000000,14.000000,86.493620,0.000000,0.734095,89.967370,15.596330,11.060660,57.64157,4.543492,21.752770,26.190480,0.000000,0.000000,172.505703,898.99695,637.5538,98.83354,118.99624,569.7155,9943.4996,2588.4978
165.000000,91.000000,45.570200,0.954199,1.335878,22.089690,7.207207,14.757810,54.04060,4.832320,20.083330,50.943400,0.000000,0.000000,106.362592,389.48179,797.5209,97.04908,246.17481,1023.1131,5747.8983,4944.0100
206.000000,52.000000,73.609000,0.829611,5.966816,9.604340,6.329114,13.782500,54.43995,4.354388,20.612900,10.606060,0.000000,100.000000,87.231014,344.55665,750.3186,89.75656,46.18290,218.6217,4748.8520,951.9635
147.000000,85.000000,46.295230,0.659703,1.869159,15.667950,3.448276,15.131310,58.96214,4.361361,21.417050,28.421050,0.000000,0.000000,52.176933,203.31773,892.1744,93.40749,123.95446,608.6950,3076.4636,2654.7388
116.000000,77.000000,26.795750,0.723764,0.361882,8.685163,1.204819,11.295160,50.09641,3.932390,19.150490,40.697670,0.000000,0.000000,13.608623,60.35711,565.8470,75.30720,160.03911,779.3803,681.7432,3064.8274
61.000000,23.000000,52.917090,1.732926,2.854230,8.256880,6.250000,14.987070,59.99540,5.022533,21.899560,37.704920,0.000000,0.000000,93.669188,374.97125,899.1553,109.99126,189.37420,825.7212,5619.7204,4147.2118
43.000000,8.000000,41.970800,0.000000,0.571429,9.142857,3.030303,17.904290,55.17685,5.259958,18.965520,18.181820,0.000000,0.000000,54.255424,167.20257,987.9023,99.75784,95.63561,344.8277,2993.6434,1813.7791
1599.000000,879.000000,30.505520,32.465420,10.401410,32.659800,36.004060,15.257560,59.28909,4.219665,22.576790,49.732620,0.000000,3.333333,549.334106,2134.64795,904.6068,95.26649,209.85500,1122.8029,32569.5192,4737.8522
771.000000,640.000000,8.362214,52.593960,1.213040,9.888444,8.900524,15.982010,64.41547,4.166218,24.274600,60.840110,0.000000,27.272730,142.248264,573.33144,1029.4887,101.13328,253.47316,1476.8693,9162.9888,6152.9596
800.000000,200.000000,70.738270,0.959561,3.152844,78.941060,25.955730,14.498850,64.61103,4.379243,23.981860,19.424460,0.000000,11.111110,376.328236,1677.02645,936.7856,105.02239,85.06443,465.8347,24314.9549,2040.0033
1029.000000,268.000000,62.871680,4.723750,1.793829,85.469980,27.212020,15.062110,67.83996,3.819118,27.505420,26.771650,0.000000,0.000000,409.870439,1846.06235,1021.8129,105.04644,102.24409,736.3655,27805.5942,2812.2666
399.000000,108.000000,79.676600,2.102924,2.102924,89.143440,45.600000,14.399820,62.08461,4.432065,23.559660,20.987650,0.000000,0.000000,656.631792,2831.05822,894.0072,104.41794,93.01863,494.4619,40766.7287,2191.4873
927.000000,260.000000,49.172150,5.575448,18.158570,38.480090,12.274370,13.042280,58.55052,3.988183,23.885220,17.997290,0.000000,7.142857,160.085770,718.67075,763.6323,95.25863,71.77649,429.8692,9373.1051,1714.3972
417.000000,346.000000,9.733488,10.939850,3.571429,4.097744,10.819670,18.200000,62.45576,6.015758,17.724690,61.884370,0.000000,0.000000,196.917994,675.75071,1136.6948,106.62745,372.28139,1096.8813,12298.6630,6598.5723
804.000000,426.000000,25.843950,5.866005,4.823821,27.583130,9.501188,16.892010,62.02176,4.054136,24.114240,51.764710,0.000000,0.000000,160.494163,589.28040,1047.6722,97.76241,209.86117,1248.2666,9954.1304,5060.6427
992.000000,436.000000,37.679800,5.688124,2.774695,36.958930,13.166670,14.469380,62.40043,4.138196,23.957660,32.429100,0.000000,5.263158,190.513552,821.60587,902.8955,99.14149,134.19797,776.9254,11888.1275,3215.0694
464.000000,209.000000,23.947700,5.265554,4.871017,36.616080,11.764710,15.322540,61.53467,4.024875,24.122970,38.725490,0.000000,0.000000,180.265240,723.93755,942.8674,97.09194,155.86526,934.1738,11092.5620,3759.9329
483.000000,338.000000,20.807020,10.111850,12.001210,20.873640,11.708860,13.907750,61.44766,4.401148,21.542030,53.169730,0.000000,0.000000,162.843898,719.48205,854.5987,94.80966,234.00785,1145.3839,10006.3765,5041.0041
958.000000,450.000000,37.644950,8.548446,5.798903,50.829980,14.259930,13.900460,62.29003,4.265807,24.256400,42.084430,0.000000,0.000000,198.219587,888.25147,865.8601,103.47312,179.52406,1020.8168,12347.1040,4354.6073
388.000000,144.000000,33.511680,10.202370,17.912690,36.812180,18.650790,15.385020,62.13202,4.282612,22.957290,41.176470,0.000000,0.000000,286.942777,1158.81126,955.9024,98.31717,176.34284,945.3002,17828.3344,4048.3538
1312.000000,538.000000,42.840950,5.595576,4.804180,63.337050,14.599480,12.293480,64.63193,3.979219,25.141500,23.267330,0.000000,0.000000,179.478415,943.59257,794.5513,100.04353,92.58580,584.9756,11600.0364,2327.7459
273.000000,71.000000,61.400090,2.775971,13.207550,61.960530,30.000000,16.068420,59.30374,4.179698,25.225270,15.015970,0.000000,0.000000,482.052600,1779.11220,952.9174,105.43401,62.76222,378.7819,28587.5221,1583.1939
682.000000,130.000000,68.085100,0.683527,0.580998,94.480520,51.814520,16.274280,65.65300,4.338243,22.495030,33.670030,0.000000,0.000000,843.244007,3401.77868,1068.4553,97.58891,146.06877,757.4083,55361.4988,3285.8214
212.000000,125.000000,13.800080,6.320789,3.397881,14.870300,4.761905,11.927660,57.36205,4.718115,21.288740,38.993710,0.000000,0.000000,56.798384,273.15263,684.1950,100.44272,183.97681,830.1270,3258.0717,3916.6344
2327.000000,1326.000000,50.674020,12.127240,1.119947,23.866800,12.239580,13.221090,73.03900,4.224937,26.670200,26.386550,0.000000,34.482760,161.820589,893.96668,965.6552,112.67991,111.48151,703.7346,11819.2140,2973.2342
584.000000,339.000000,14.826240,4.119138,1.292776,16.565270,6.329114,14.992660,63.78461,4.130350,24.900640,33.600000,0.000000,0.000000,94.890254,403.70007,956.3010,102.84836,138.77976,836.6615,6052.5379,3455.7048
1111.000000,222.000000,69.008290,0.192555,43.091380,55.368190,63.439070,15.019830,63.04099,3.748330,27.402750,38.888890,0.000000,57.894740,952.844047,3999.26178,946.8650,102.71455,145.76839,1065.6625,60068.2320,3994.4548
326.000000,287.000000,1.421801,26.200560,0.541431,3.060264,8.205128,15.025790,63.79163,4.705506,21.596240,66.181820,0.000000,0.000000,123.288530,523.41849,958.5196,101.62124,311.41895,1429.2785,7864.7763,6725.4784
828.000000,671.000000,2.971741,7.571330,1.366449,4.975937,7.024793,17.007010,64.74985,4.414050,24.239130,60.623230,0.000000,0.000000,119.470725,454.85429,1101.2013,106.99273,267.59397,1469.4544,7735.7115,6486.2450
5677.000000,1930.000000,64.238700,14.166320,20.336870,40.489830,29.108750,13.309800,59.29818,4.210309,22.983120,41.378230,2.325581,19.767440,387.431641,1726.09590,789.2469,96.76604,174.21513,951.0008,22973.9912,4004.0073
38852.000000,9324.000000,73.183940,4.308746,13.795250,68.524170,45.461390,20.545740,73.07307,4.365276,23.420950,49.306180,2.321981,32.198140,934.037899,3322.00333,1501.3403,102.23891,215.23508,1154.7976,68253.0168,5041.0101
939.000000,113.000000,59.296940,0.224649,12.056160,86.527300,52.487140,15.793010,67.06302,4.064954,27.059610,15.084750,0.000000,50.000000,828.929927,3519.94612,1059.1269,109.99607,61.31881,408.1875,55590.5443,1659.2632
401.000000,144.000000,56.898580,1.915122,14.064650,48.077220,17.543860,14.425880,57.19330,4.017302,22.554720,25.947520,0.000000,11.111110,253.085619,1003.39125,825.0637,90.60912,104.23902,585.2390,14474.8017,2351.0820
2093.000000,377.000000,75.034300,4.879927,0.447129,90.518500,59.529810,16.923410,67.60591,3.810285,27.995780,28.541670,0.000000,25.000000,1007.447382,4024.56698,1144.1225,106.67190,108.75190,799.0463,68109.3970,3044.5942
1436.000000,388.000000,44.022030,4.939493,5.015970,62.976290,29.220020,15.621080,60.66556,3.616505,25.625820,21.508660,0.000000,7.142857,456.448270,1772.64888,947.6616,92.67591,77.78618,551.1770,27690.6899,1993.3346
678.000000,597.000000,1.943602,30.026930,1.723209,3.941842,7.474227,18.942870,59.82121,3.946788,24.114410,89.130430,0.000000,0.000000,141.583310,447.11730,1133.1854,95.17446,351.77891,2149.3277,8469.6849,8482.9409
1088.000000,185.000000,58.228350,1.783620,14.614580,75.708200,35.248450,11.801460,63.19071,4.370215,24.505800,5.430712,0.000000,73.333330,415.983173,2227.37458,745.7426,107.09561,23.73338,133.0839,26286.2720,581.6054
1352.000000,365.000000,61.881100,2.221930,32.005430,47.111930,42.184150,14.272990,64.58404,4.443599,23.867130,39.655170,0.000000,0.000000,602.093951,2724.42283,921.8074,106.05596,176.21167,946.4551,38885.6598,4205.6669
1983.000000,575.000000,73.505300,6.393463,11.233780,71.204470,48.698570,16.683370,65.62877,4.007186,26.044220,8.277190,0.000000,23.684210,812.456262,3196.02725,1094.9091,104.36403,33.16824,215.5730,53320.5051,863.8409
265.000000,246.000000,0.265340,63.202340,0.487171,3.345242,6.944444,15.907860,57.54338,4.619277,22.177360,78.189300,0.000000,0.000000,110.471243,399.60678,915.3920,102.44337,361.17804,1734.0323,6356.8887,8009.9753
753.000000,429.000000,26.090650,5.531472,8.617999,27.076470,22.266400,15.874000,65.96343,5.063350,22.315280,65.106380,0.000000,0.000000,353.456834,1468.76812,1047.1035,112.99007,329.65639,1452.8671,23315.2251,7356.3746
300.000000,234.000000,11.678830,32.089360,4.467806,18.212880,13.017750,16.196450,61.16962,4.043499,22.990940,64.074070,0.000000,0.000000,210.841337,796.29082,990.7307,92.96384,259.08344,1473.1231,12897.0845,5956.5718
